"Major","Style","Year","Genre","OwnSingles","OwnSinglesLagged","PortfolioSize","Performance","Diversification","Demand","IndieSingles","MajorSingles","Proliferation","Complexity"
"warner","free-jazz",2014,"jazz",0,0,3,0,0.25,0,0,0,0,NA
"sony","smooth-jazz",2005,"jazz",0,0,1,0,1,0,0,0,0,NA
"universal","smooth-jazz",2005,"jazz",0,0,17,0,0.0752,0,0,0,0,NA
"warner","smooth-jazz",2005,"jazz",0,0,7,0,0.14,0,0,0,0,NA
"emi","smooth-jazz",2005,"jazz",0,0,8,0,0.164444444444444,0,0,0,0,NA
"sony","smooth-jazz",2006,"jazz",0,0,7,0,0.0844444444444444,0,0,0,0,NA
"universal","smooth-jazz",2006,"jazz",0,0,31,0,0.0664036817882972,0,0,0,0,NA
"warner","smooth-jazz",2006,"jazz",0,0,8,0,0.140495867768595,0,0,0,0,NA
"emi","smooth-jazz",2006,"jazz",0,0,12,0,0.07,0,0,0,0,NA
"sony","smooth-jazz",2007,"jazz",0,0,10,0,0.1015625,0,0,0,0,NA
"universal","smooth-jazz",2007,"jazz",0,0,23,0,0.0991398822996831,0,0,0,0,NA
"warner","smooth-jazz",2007,"jazz",0,0,12,0,0.12962962962963,0,0,0,0,NA
"emi","smooth-jazz",2007,"jazz",0,0,14,0,0.0915576694411415,0,0,0,0,NA
"sony","smooth-jazz",2008,"jazz",0,0,5,0,0.135802469135802,0,0,0,0,NA
"universal","smooth-jazz",2008,"jazz",0,0,35,0,0.0687077251690993,0,0,0,0,NA
"warner","smooth-jazz",2008,"jazz",0,0,10,0,0.163265306122449,0,0,0,0,NA
"emi","smooth-jazz",2008,"jazz",0,0,8,0,0.125,0,0,0,0,NA
"sony","smooth-jazz",2009,"jazz",0,0,9,0,0.0987654320987654,0,0,0,0,NA
"universal","smooth-jazz",2009,"jazz",0,0,26,0,0.087962962962963,0,0,0,0,NA
"warner","smooth-jazz",2009,"jazz",0,0,7,0,0.0918367346938776,0,0,0,0,NA
"emi","smooth-jazz",2009,"jazz",0,0,13,0,0.1072,0,0,0,0,NA
"sony","smooth-jazz",2010,"jazz",0,0,6,0,0.222222222222222,0,0,0,0,NA
"universal","smooth-jazz",2010,"jazz",0,0,20,0,0.112426035502959,0,0,0,0,NA
"warner","smooth-jazz",2010,"jazz",0,0,4,0,0.135802469135802,0,0,0,0,NA
"emi","smooth-jazz",2010,"jazz",0,0,11,0,0.1640625,0,0,0,0,NA
"sony","smooth-jazz",2011,"jazz",0,0,4,0,0.12396694214876,0,0,0,0,NA
"universal","smooth-jazz",2011,"jazz",0,0,17,0,0.179584120982987,0,0,0,0,NA
"warner","smooth-jazz",2011,"jazz",0,0,11,0,0.137777777777778,0,0,0,0,NA
"emi","smooth-jazz",2011,"jazz",0,0,8,0,0.152777777777778,0,0,0,0,NA
"sony","smooth-jazz",2012,"jazz",0,0,9,0,0.0816326530612245,0,0,0,0,NA
"universal","smooth-jazz",2012,"jazz",0,0,22,0,0.150510204081633,0,0,0,0,NA
"warner","smooth-jazz",2012,"jazz",0,0,0,0,0,0,0,0,0,NA
"sony","smooth-jazz",2013,"jazz",0,0,2,0,0,0,0,0,0,NA
"universal","smooth-jazz",2013,"jazz",0,0,11,0,0.1171875,0,0,0,0,NA
"warner","smooth-jazz",2013,"jazz",0,0,5,0,0.140495867768595,0,0,0,0,NA
"sony","smooth-jazz",2014,"jazz",0,0,3,0,0.333333333333333,0,0,0,0,NA
"universal","smooth-jazz",2014,"jazz",0,0,6,0,0.111111111111111,0,0,0,0,NA
"warner","smooth-jazz",2014,"jazz",0,0,3,0,0.25,0,0,0,0,NA
"sony","spoken-word",2005,"non-music",0,0,1,0,1,0,0,0,0,0
"universal","spoken-word",2005,"non-music",0,0,17,0,0.0752,0,0,0,0,0
"warner","spoken-word",2005,"non-music",0,0,7,0,0.14,0,0,0,0,0
"emi","spoken-word",2005,"non-music",0,0,8,0,0.164444444444444,0,0,0,0,0
"sony","spoken-word",2006,"non-music",0,0,7,0,0.0844444444444444,0,0,0,0,0
"universal","spoken-word",2006,"non-music",0,0,31,0,0.0664036817882972,0,0,0,0,0
"warner","spoken-word",2006,"non-music",0,0,8,0,0.140495867768595,0,0,0,0,0
"emi","spoken-word",2006,"non-music",0,0,12,0,0.07,0,0,0,0,0
"sony","spoken-word",2007,"non-music",0,0,10,0,0.1015625,0,0,0,0,0
"universal","spoken-word",2007,"non-music",0,0,23,0,0.0991398822996831,0,0,0,0,0
"warner","spoken-word",2007,"non-music",0,0,12,0,0.12962962962963,0,0,0,0,0
"emi","spoken-word",2007,"non-music",0,0,14,0,0.0915576694411415,0,0,0,0,0
"sony","spoken-word",2008,"non-music",0,0,5,0,0.135802469135802,0,0,0,0,0
"universal","spoken-word",2008,"non-music",0,0,35,0,0.0687077251690993,0,0,0,0,0
"warner","spoken-word",2008,"non-music",0,0,10,0,0.163265306122449,0,0,0,0,0
"emi","spoken-word",2008,"non-music",0,0,8,0,0.125,0,0,0,0,0
"sony","spoken-word",2009,"non-music",0,0,9,0,0.0987654320987654,0,0,0,0,0
"universal","spoken-word",2009,"non-music",0,0,26,0,0.087962962962963,0,0,0,0,0
"warner","spoken-word",2009,"non-music",0,0,7,0,0.0918367346938776,0,0,0,0,0
"emi","spoken-word",2009,"non-music",0,0,13,0,0.1072,0,0,0,0,0
"sony","spoken-word",2010,"non-music",0,0,6,0,0.222222222222222,0,0,0,0,0
"universal","spoken-word",2010,"non-music",0,0,20,0,0.112426035502959,0,0,0,0,0
"warner","spoken-word",2010,"non-music",0,0,4,0,0.135802469135802,0,0,0,0,0
"emi","spoken-word",2010,"non-music",0,0,11,0,0.1640625,0,0,0,0,0
"sony","spoken-word",2011,"non-music",0,0,4,0,0.12396694214876,0,0,0,0,0
"universal","spoken-word",2011,"non-music",0,0,17,0,0.179584120982987,0,0,0,0,0
"warner","spoken-word",2011,"non-music",0,0,11,0,0.137777777777778,0,0,0,0,0
"emi","spoken-word",2011,"non-music",0,0,8,0,0.152777777777778,0,0,0,0,0
"sony","spoken-word",2012,"non-music",0,0,9,0,0.0816326530612245,0,0,0,0,0
"universal","spoken-word",2012,"non-music",0,0,22,0,0.150510204081633,0,0,0,0,0
"warner","spoken-word",2012,"non-music",0,0,0,0,0,0,0,0,0,0
"sony","spoken-word",2013,"non-music",0,0,2,0,0,0,0,0,0,0
"universal","spoken-word",2013,"non-music",0,0,11,0,0.1171875,0,0,0,0,0
"warner","spoken-word",2013,"non-music",0,0,5,0,0.140495867768595,0,0,0,0,0
"sony","spoken-word",2014,"non-music",0,0,3,0,0.333333333333333,0,0,0,0,0
"universal","spoken-word",2014,"non-music",0,0,6,0,0.111111111111111,0,0,0,0,0
"warner","spoken-word",2014,"non-music",0,0,3,0,0.25,0,0,0,0,0
"sony","witch-house",2005,"electronic",0,0,1,0,1,0,0,0,0,NA
"universal","witch-house",2005,"electronic",0,0,17,0,0.0752,0,0,0,0,NA
"warner","witch-house",2005,"electronic",0,0,7,0,0.14,0,0,0,0,NA
"emi","witch-house",2005,"electronic",0,0,8,0,0.164444444444444,0,0,0,0,NA
"sony","witch-house",2006,"electronic",0,0,7,0,0.0844444444444444,0,0,0,0,NA
"universal","witch-house",2006,"electronic",0,0,31,0,0.0664036817882972,0,0,0,0,NA
"warner","witch-house",2006,"electronic",0,0,8,0,0.140495867768595,0,0,0,0,NA
"emi","witch-house",2006,"electronic",0,0,12,0,0.07,0,0,0,0,NA
"sony","witch-house",2007,"electronic",0,0,10,0,0.1015625,0,0,0,0,NA
"universal","witch-house",2007,"electronic",0,0,23,0,0.0991398822996831,0,0,0,0,NA
"warner","witch-house",2007,"electronic",0,0,12,0,0.12962962962963,0,0,0,0,NA
"emi","witch-house",2007,"electronic",0,0,14,0,0.0915576694411415,0,0,0,0,NA
"sony","witch-house",2008,"electronic",0,0,5,0,0.135802469135802,0,0,0,0,NA
"universal","witch-house",2008,"electronic",0,0,35,0,0.0687077251690993,0,0,0,0,NA
"warner","witch-house",2008,"electronic",0,0,10,0,0.163265306122449,0,0,0,0,NA
"emi","witch-house",2008,"electronic",0,0,8,0,0.125,0,0,0,0,NA
"sony","witch-house",2009,"electronic",0,0,9,0,0.0987654320987654,0,0,0,0,NA
"universal","witch-house",2009,"electronic",0,0,26,0,0.087962962962963,0,0,0,0,NA
"warner","witch-house",2009,"electronic",0,0,7,0,0.0918367346938776,0,0,0,0,NA
"emi","witch-house",2009,"electronic",0,0,13,0,0.1072,0,0,0,0,NA
"sony","witch-house",2010,"electronic",0,0,6,0,0.222222222222222,0,1,0,0,0
"universal","witch-house",2010,"electronic",0,0,20,0,0.112426035502959,0,1,0,0,0
"warner","witch-house",2010,"electronic",0,0,4,0,0.135802469135802,0,1,0,0,0
"emi","witch-house",2010,"electronic",0,0,11,0,0.1640625,0,1,0,0,0
"sony","witch-house",2011,"electronic",0,0,4,0,0.12396694214876,0,0,0,0,0
"universal","witch-house",2011,"electronic",0,0,17,0,0.179584120982987,0,0,0,0,0
"warner","witch-house",2011,"electronic",0,0,11,0,0.137777777777778,0,0,0,0,0
"emi","witch-house",2011,"electronic",0,0,8,0,0.152777777777778,0,0,0,0,0
"sony","witch-house",2012,"electronic",0,0,9,0,0.0816326530612245,0,0,0,0,0
"universal","witch-house",2012,"electronic",0,0,22,0,0.150510204081633,0,0,0,0,0
"warner","witch-house",2012,"electronic",0,0,0,0,0,0,0,0,0,0
"sony","witch-house",2013,"electronic",0,0,2,0,0,0,0,0,0,0
"universal","witch-house",2013,"electronic",0,0,11,0,0.1171875,0,0,0,0,0
"warner","witch-house",2013,"electronic",0,0,5,0,0.140495867768595,0,0,0,0,0
"sony","witch-house",2014,"electronic",0,0,3,0,0.333333333333333,0,0,0,0,0
"universal","witch-house",2014,"electronic",0,0,6,0,0.111111111111111,0,0,0,0,0
"warner","witch-house",2014,"electronic",0,0,3,0,0.25,0,0,0,0,0
"sony","speed-garage",2005,"electronic",0,0,1,0,1,0,0,0,0,NA
"universal","speed-garage",2005,"electronic",0,0,17,0,0.0752,0,0,0,0,NA
"warner","speed-garage",2005,"electronic",0,0,7,0,0.14,0,0,0,0,NA
"emi","speed-garage",2005,"electronic",0,0,8,0,0.164444444444444,0,0,0,0,NA
"sony","speed-garage",2006,"electronic",0,0,7,0,0.0844444444444444,0,0,0,0,NA
"universal","speed-garage",2006,"electronic",0,0,31,0,0.0664036817882972,0,0,0,0,NA
"warner","speed-garage",2006,"electronic",0,0,8,0,0.140495867768595,0,0,0,0,NA
"emi","speed-garage",2006,"electronic",0,0,12,0,0.07,0,0,0,0,NA
"sony","speed-garage",2007,"electronic",0,0,10,0,0.1015625,0,0,0,0,NA
"universal","speed-garage",2007,"electronic",0,0,23,0,0.0991398822996831,0,0,0,0,NA
"warner","speed-garage",2007,"electronic",0,0,12,0,0.12962962962963,0,0,0,0,NA
"emi","speed-garage",2007,"electronic",0,0,14,0,0.0915576694411415,0,0,0,0,NA
"sony","speed-garage",2008,"electronic",0,0,5,0,0.135802469135802,0,0,0,0,NA
"universal","speed-garage",2008,"electronic",0,0,35,0,0.0687077251690993,0,0,0,0,NA
"warner","speed-garage",2008,"electronic",0,0,10,0,0.163265306122449,0,0,0,0,NA
"emi","speed-garage",2008,"electronic",0,0,8,0,0.125,0,0,0,0,NA
"sony","speed-garage",2009,"electronic",0,0,9,0,0.0987654320987654,0,1,0,0,3.89631397674832
"universal","speed-garage",2009,"electronic",0,0,26,0,0.087962962962963,0,1,0,0,3.89631397674832
"warner","speed-garage",2009,"electronic",0,0,7,0,0.0918367346938776,0,1,0,0,3.89631397674832
"emi","speed-garage",2009,"electronic",0,0,13,0,0.1072,0,1,0,0,3.89631397674832
"sony","speed-garage",2010,"electronic",0,0,6,0,0.222222222222222,0,0,0,0,3.89631397674832
"universal","speed-garage",2010,"electronic",0,0,20,0,0.112426035502959,0,0,0,0,3.89631397674832
"warner","speed-garage",2010,"electronic",0,0,4,0,0.135802469135802,0,0,0,0,3.89631397674832
"emi","speed-garage",2010,"electronic",0,0,11,0,0.1640625,0,0,0,0,3.89631397674832
"sony","speed-garage",2011,"electronic",0,0,4,0,0.12396694214876,0,0,0,0,3.89631397674832
"universal","speed-garage",2011,"electronic",0,0,17,0,0.179584120982987,0,0,0,0,3.89631397674832
"warner","speed-garage",2011,"electronic",0,0,11,0,0.137777777777778,0,0,0,0,3.89631397674832
"emi","speed-garage",2011,"electronic",0,0,8,0,0.152777777777778,0,0,0,0,3.89631397674832
"sony","speed-garage",2012,"electronic",0,0,9,0,0.0816326530612245,0,0,0,0,3.89631397674832
"universal","speed-garage",2012,"electronic",0,0,22,0,0.150510204081633,0,0,0,0,3.89631397674832
"warner","speed-garage",2012,"electronic",0,0,0,0,0,0,0,0,0,3.89631397674832
"sony","speed-garage",2013,"electronic",0,0,2,0,0,0,0,0,0,3.89631397674832
"universal","speed-garage",2013,"electronic",0,0,11,0,0.1171875,0,0,0,0,3.89631397674832
"warner","speed-garage",2013,"electronic",0,0,5,0,0.140495867768595,0,0,0,0,3.89631397674832
"sony","speed-garage",2014,"electronic",0,0,3,0,0.333333333333333,0,0,0,0,3.89631397674832
"universal","speed-garage",2014,"electronic",0,0,6,0,0.111111111111111,0,0,0,0,3.89631397674832
"warner","speed-garage",2014,"electronic",0,0,3,0,0.25,0,0,0,0,3.89631397674832
"sony","trap",2005,"hip-hop",0,0,1,0,1,0,0,0,0,NA
"universal","trap",2005,"hip-hop",0,0,17,0,0.0752,0,0,0,0,NA
"warner","trap",2005,"hip-hop",0,0,7,0,0.14,0,0,0,0,NA
"emi","trap",2005,"hip-hop",0,0,8,0,0.164444444444444,0,0,0,0,NA
"sony","trap",2006,"hip-hop",0,0,7,0,0.0844444444444444,0,0,0,0,NA
"universal","trap",2006,"hip-hop",0,0,31,0,0.0664036817882972,0,0,0,0,NA
"warner","trap",2006,"hip-hop",0,0,8,0,0.140495867768595,0,0,0,0,NA
"emi","trap",2006,"hip-hop",0,0,12,0,0.07,0,0,0,0,NA
"sony","trap",2007,"hip-hop",0,0,10,0,0.1015625,0,0,0,0,NA
"universal","trap",2007,"hip-hop",0,0,23,0,0.0991398822996831,0,0,0,0,NA
"warner","trap",2007,"hip-hop",0,0,12,0,0.12962962962963,0,0,0,0,NA
"emi","trap",2007,"hip-hop",0,0,14,0,0.0915576694411415,0,0,0,0,NA
"sony","trap",2008,"hip-hop",0,0,5,0,0.135802469135802,0,0,0,0,NA
"universal","trap",2008,"hip-hop",0,0,35,0,0.0687077251690993,0,0,0,0,NA
"warner","trap",2008,"hip-hop",0,0,10,0,0.163265306122449,0,0,0,0,NA
"emi","trap",2008,"hip-hop",0,0,8,0,0.125,0,0,0,0,NA
"sony","trap",2009,"hip-hop",0,0,9,0,0.0987654320987654,0,0,0,0,NA
"universal","trap",2009,"hip-hop",0,0,26,0,0.087962962962963,0,0,0,0,NA
"warner","trap",2009,"hip-hop",0,0,7,0,0.0918367346938776,0,0,0,0,NA
"emi","trap",2009,"hip-hop",0,0,13,0,0.1072,0,0,0,0,NA
"sony","trap",2010,"hip-hop",0,0,6,0,0.222222222222222,0,0,0,0,NA
"universal","trap",2010,"hip-hop",0,0,20,0,0.112426035502959,0,0,0,0,NA
"warner","trap",2010,"hip-hop",0,0,4,0,0.135802469135802,0,0,0,0,NA
"emi","trap",2010,"hip-hop",0,0,11,0,0.1640625,0,0,0,0,NA
"sony","trap",2011,"hip-hop",0,0,4,0,0.12396694214876,0,0,0,0,NA
"universal","trap",2011,"hip-hop",0,0,17,0,0.179584120982987,0,0,0,0,NA
"warner","trap",2011,"hip-hop",0,0,11,0,0.137777777777778,0,0,0,0,NA
"emi","trap",2011,"hip-hop",0,0,8,0,0.152777777777778,0,0,0,0,NA
"sony","trap",2012,"hip-hop",0,0,9,0,0.0816326530612245,0,0,0,0,NA
"universal","trap",2012,"hip-hop",0,0,22,0,0.150510204081633,0,0,0,0,NA
"warner","trap",2012,"hip-hop",0,0,0,0,0,0,0,0,0,NA
"sony","trap",2013,"hip-hop",0,0,2,0,0,0,1,0,0,0
"universal","trap",2013,"hip-hop",0,0,11,0,0.1171875,0,1,0,0,0
"warner","trap",2013,"hip-hop",0,0,5,0,0.140495867768595,0,1,0,0,0
"sony","trap",2014,"hip-hop",0,0,3,0,0.333333333333333,14.69,0,0,0,0
"universal","trap",2014,"hip-hop",0,0,6,0,0.111111111111111,14.69,0,0,0,0
"warner","trap",2014,"hip-hop",0,0,3,0,0.25,14.69,0,0,0,0
"sony","story",2005,"childrens",0,0,1,0,1,0,0,0,0,NA
"universal","story",2005,"childrens",0,0,17,0,0.0752,0,0,0,0,NA
"warner","story",2005,"childrens",0,0,7,0,0.14,0,0,0,0,NA
"emi","story",2005,"childrens",0,0,8,0,0.164444444444444,0,0,0,0,NA
"sony","story",2006,"childrens",0,0,7,0,0.0844444444444444,0,0,0,0,NA
"universal","story",2006,"childrens",0,0,31,0,0.0664036817882972,0,0,0,0,NA
"warner","story",2006,"childrens",0,0,8,0,0.140495867768595,0,0,0,0,NA
"emi","story",2006,"childrens",0,0,12,0,0.07,0,0,0,0,NA
"sony","story",2007,"childrens",0,0,10,0,0.1015625,0,0,0,0,NA
"universal","story",2007,"childrens",0,0,23,0,0.0991398822996831,0,0,0,0,NA
"warner","story",2007,"childrens",0,0,12,0,0.12962962962963,0,0,0,0,NA
"emi","story",2007,"childrens",0,0,14,0,0.0915576694411415,0,0,0,0,NA
"sony","story",2008,"childrens",0,0,5,0,0.135802469135802,0,0,0,0,NA
"universal","story",2008,"childrens",0,0,35,0,0.0687077251690993,0,0,0,0,NA
"warner","story",2008,"childrens",0,0,10,0,0.163265306122449,0,0,0,0,NA
"emi","story",2008,"childrens",0,0,8,0,0.125,0,0,0,0,NA
"sony","story",2009,"childrens",0,0,9,0,0.0987654320987654,0,0,0,0,0
"universal","story",2009,"childrens",0,0,26,0,0.087962962962963,0,0,0,0,0
"warner","story",2009,"childrens",0,0,7,0,0.0918367346938776,0,0,0,0,0
"emi","story",2009,"childrens",0,0,13,0,0.1072,0,0,0,0,0
"sony","story",2010,"childrens",0,0,6,0,0.222222222222222,0,0,0,0,0
"universal","story",2010,"childrens",0,0,20,0,0.112426035502959,0,0,0,0,0
"warner","story",2010,"childrens",0,0,4,0,0.135802469135802,0,0,0,0,0
"emi","story",2010,"childrens",0,0,11,0,0.1640625,0,0,0,0,0
"sony","story",2011,"childrens",0,0,4,0,0.12396694214876,0,0,0,0,0
"universal","story",2011,"childrens",0,0,17,0,0.179584120982987,0,0,0,0,0
"warner","story",2011,"childrens",0,0,11,0,0.137777777777778,0,0,0,0,0
"emi","story",2011,"childrens",0,0,8,0,0.152777777777778,0,0,0,0,0
"sony","story",2012,"childrens",0,0,9,0,0.0816326530612245,0,0,0,0,0
"universal","story",2012,"childrens",0,0,22,0,0.150510204081633,0,0,0,0,0
"warner","story",2012,"childrens",0,0,0,0,0,0,0,0,0,0
"sony","story",2013,"childrens",0,0,2,0,0,0,0,0,0,0
"universal","story",2013,"childrens",0,0,11,0,0.1171875,0,0,0,0,0
"warner","story",2013,"childrens",0,0,5,0,0.140495867768595,0,0,0,0,0
"sony","story",2014,"childrens",0,0,3,0,0.333333333333333,0,0,0,0,0
"universal","story",2014,"childrens",0,0,6,0,0.111111111111111,0,0,0,0,0
"warner","story",2014,"childrens",0,0,3,0,0.25,0,0,0,0,0
"sony","neo-classical",2005,"classical",0,0,1,0,1,0,0,0,0,NA
"universal","neo-classical",2005,"classical",0,0,17,0,0.0752,0,0,0,0,NA
"warner","neo-classical",2005,"classical",0,0,7,0,0.14,0,0,0,0,NA
"emi","neo-classical",2005,"classical",0,0,8,0,0.164444444444444,0,0,0,0,NA
"sony","neo-classical",2006,"classical",0,0,7,0,0.0844444444444444,0,0,0,0,NA
"universal","neo-classical",2006,"classical",0,0,31,0,0.0664036817882972,0,0,0,0,NA
"warner","neo-classical",2006,"classical",0,0,8,0,0.140495867768595,0,0,0,0,NA
"emi","neo-classical",2006,"classical",0,0,12,0,0.07,0,0,0,0,NA
"sony","neo-classical",2007,"classical",0,0,10,0,0.1015625,0,0,0,0,NA
"universal","neo-classical",2007,"classical",0,0,23,0,0.0991398822996831,0,0,0,0,NA
"warner","neo-classical",2007,"classical",0,0,12,0,0.12962962962963,0,0,0,0,NA
"emi","neo-classical",2007,"classical",0,0,14,0,0.0915576694411415,0,0,0,0,NA
"sony","neo-classical",2008,"classical",0,0,5,0,0.135802469135802,0,0,0,0,NA
"universal","neo-classical",2008,"classical",0,0,35,0,0.0687077251690993,0,0,0,0,NA
